2	1	1	23	2	7	1	2019-09-27 00:43:45
2	1	2	15	3	6	1	2019-09-27 00:43:45
2	1	3	16	4	7	1	2019-09-27 00:43:45
2	1	4	17	4	9	1	2019-09-27 00:43:45
2	1	5	11	1	8	1	2019-09-27 00:43:45
2	1	6	7	10	8	1	2019-09-27 00:43:45
2	1	7	9	6	9	1	2019-09-27 00:43:45
2	1	8	6	5	15	1	2019-09-27 00:43:45
2	1	9	12	1	8	1	2019-09-27 00:43:45
2	1	10	26	6	11	1	2019-09-27 00:43:45
2	1	11	28	7	15	1	2019-09-27 00:43:45
2	1	12	22	8	12	1	2019-09-27 00:43:45
2	1	13	3	3	6	1	2019-09-27 00:43:45
2	1	14	20	10	11	1	2019-09-27 00:43:45
2	1	15	30	2	14	1	2019-09-27 00:43:45
2	1	16	24	7	5	1	2019-09-27 00:43:45
2	1	17	1	9	6	1	2019-09-27 00:43:45
2	1	18	10	1	5	1	2019-09-27 00:43:45
2	1	19	14	8	15	1	2019-09-27 00:43:45
2	1	20	8	1	8	1	2019-09-27 00:43:45
2	1	21	27	3	7	1	2019-09-27 00:43:45
2	1	22	25	6	5	1	2019-09-27 00:43:45
2	1	23	2	3	11	1	2019-09-27 00:43:45
2	1	24	19	1	15	1	2019-09-27 00:43:45
2	1	25	5	3	8	1	2019-09-27 00:43:45
2	1	26	13	6	15	1	2019-09-27 00:43:45
2	1	27	29	3	14	1	2019-09-27 00:43:45
2	1	28	21	7	6	1	2019-09-27 00:43:45
2	1	29	4	10	13	1	2019-09-27 00:43:45
2	1	30	18	9	14	1	2019-09-27 00:43:45
2	2	1	18	7	11	1	2019-09-27 00:43:45
2	2	2	9	8	6	1	2019-09-27 00:43:45
2	2	3	29	1	6	1	2019-09-27 00:43:45
2	2	4	2	8	14	1	2019-09-27 00:43:45
2	2	5	4	10	11	1	2019-09-27 00:43:45
2	2	6	27	4	9	1	2019-09-27 00:43:45
2	2	7	22	1	9	1	2019-09-27 00:43:45
2	2	8	21	8	6	1	2019-09-27 00:43:45
2	2	9	14	5	5	1	2019-09-27 00:43:45
2	2	10	30	3	8	1	2019-09-27 00:43:45
2	2	11	10	10	12	1	2019-09-27 00:43:45
2	2	12	19	3	8	1	2019-09-27 00:43:45
2	2	13	23	6	6	1	2019-09-27 00:43:45
2	2	14	8	3	15	1	2019-09-27 00:43:45
2	2	15	28	2	6	1	2019-09-27 00:43:45
2	2	16	24	2	13	1	2019-09-27 00:43:45
2	2	17	6	4	8	1	2019-09-27 00:43:45
2	2	18	7	7	6	1	2019-09-27 00:43:45
2	2	19	3	10	14	1	2019-09-27 00:43:45
2	2	20	17	1	7	1	2019-09-27 00:43:45
2	2	21	16	5	8	1	2019-09-27 00:43:45
2	2	22	26	3	7	1	2019-09-27 00:43:45
2	2	23	5	4	8	1	2019-09-27 00:43:45
2	2	24	12	7	6	1	2019-09-27 00:43:45
2	2	25	1	4	6	1	2019-09-27 00:43:45
2	2	26	11	6	7	1	2019-09-27 00:43:45
2	2	27	13	8	11	1	2019-09-27 00:43:45
2	2	28	25	2	14	1	2019-09-27 00:43:45
2	2	29	15	5	13	1	2019-09-27 00:43:45
2	2	30	20	9	11	1	2019-09-27 00:43:45
2	3	1	18	4	8	1	2019-09-27 00:43:45
2	3	2	15	10	6	1	2019-09-27 00:43:45
2	3	3	5	6	12	1	2019-09-27 00:43:45
2	3	4	21	9	8	1	2019-09-27 00:43:45
2	3	5	13	5	7	1	2019-09-27 00:43:45
2	3	6	7	1	9	1	2019-09-27 00:43:45
2	3	7	20	9	9	1	2019-09-27 00:43:45
2	3	8	17	10	10	1	2019-09-27 00:43:45
2	3	9	10	4	9	1	2019-09-27 00:43:45
2	3	10	26	7	9	1	2019-09-27 00:43:45
2	3	11	25	3	10	1	2019-09-27 00:43:45
2	3	12	6	9	9	1	2019-09-27 00:43:45
2	3	13	11	5	7	1	2019-09-27 00:43:45
2	3	14	29	9	8	1	2019-09-27 00:43:45
2	3	15	23	10	10	1	2019-09-27 00:43:45
2	3	16	8	3	11	1	2019-09-27 00:43:45
2	3	17	22	9	15	1	2019-09-27 00:43:45
2	3	18	16	8	11	1	2019-09-27 00:43:45
2	3	19	24	3	15	1	2019-09-27 00:43:45
2	3	20	2	7	14	1	2019-09-27 00:43:45
2	3	21	28	8	6	1	2019-09-27 00:43:45
2	3	22	12	9	11	1	2019-09-27 00:43:45
2	3	23	3	1	10	1	2019-09-27 00:43:45
2	3	24	27	8	15	1	2019-09-27 00:43:45
2	3	25	30	10	14	1	2019-09-27 00:43:45
2	3	26	14	7	7	1	2019-09-27 00:43:45
2	3	27	1	7	13	1	2019-09-27 00:43:45
2	3	28	19	10	11	1	2019-09-27 00:43:45
2	3	29	4	3	8	1	2019-09-27 00:43:45
2	3	30	9	4	15	1	2019-09-27 00:43:45
2	4	1	30	8	13	1	2019-09-27 00:43:45
2	4	2	3	8	6	1	2019-09-27 00:43:45
2	4	3	4	9	7	1	2019-09-27 00:43:45
2	4	4	24	1	10	1	2019-09-27 00:43:45
2	4	5	7	2	10	1	2019-09-27 00:43:45
2	4	6	10	3	9	1	2019-09-27 00:43:45
2	4	7	11	7	11	1	2019-09-27 00:43:45
2	4	8	17	4	7	1	2019-09-27 00:43:45
2	4	9	28	6	10	1	2019-09-27 00:43:45
2	4	10	1	5	15	1	2019-09-27 00:43:45
2	4	11	2	6	9	1	2019-09-27 00:43:45
2	4	12	22	10	11	1	2019-09-27 00:43:45
2	4	13	16	4	11	1	2019-09-27 00:43:45
2	4	14	9	3	5	1	2019-09-27 00:43:45
2	4	15	6	6	7	1	2019-09-27 00:43:45
2	4	16	25	2	12	1	2019-09-27 00:43:45
2	4	17	29	5	7	1	2019-09-27 00:43:45
2	4	18	5	3	15	1	2019-09-27 00:43:45
2	4	19	20	4	9	1	2019-09-27 00:43:45
2	4	20	23	8	14	1	2019-09-27 00:43:45
2	4	21	26	1	8	1	2019-09-27 00:43:45
2	4	22	21	10	11	1	2019-09-27 00:43:45
2	4	23	8	1	7	1	2019-09-27 00:43:45
2	4	24	14	1	14	1	2019-09-27 00:43:45
2	4	25	12	1	8	1	2019-09-27 00:43:45
2	4	26	15	6	15	1	2019-09-27 00:43:45
2	4	27	13	4	6	1	2019-09-27 00:43:45
2	4	28	27	7	11	1	2019-09-27 00:43:45
2	4	29	18	9	7	1	2019-09-27 00:43:45
2	4	30	19	6	9	1	2019-09-27 00:43:45
2	5	1	18	2	13	1	2019-09-27 00:43:45
2	5	2	10	5	14	1	2019-09-27 00:43:45
2	5	3	8	8	8	1	2019-09-27 00:43:45
2	5	4	15	4	10	1	2019-09-27 00:43:45
2	5	5	24	6	6	1	2019-09-27 00:43:45
2	5	6	20	4	9	1	2019-09-27 00:43:45
2	5	7	17	8	15	1	2019-09-27 00:43:45
2	5	8	27	3	8	1	2019-09-27 00:43:45
2	5	9	30	5	6	1	2019-09-27 00:43:45
2	5	10	4	1	11	1	2019-09-27 00:43:45
