1	10	22	5	23	2019-09-27 00:43:47	0.00	1	5	ibywbvemfthpmmlkmnwyknr
1	10	22	6	55	2019-09-27 00:43:47	0.00	1	5	cchhbtznjgwjenishigypgx
1	10	22	7	89	2019-09-27 00:43:47	0.00	1	5	sfhhxlqfhaiuyrtnnmgenxg
1	10	22	8	87	2019-09-27 00:43:47	0.00	1	5	zsikifvgezeaufkfxrcnrwk
1	10	23	1	79	2019-09-27 00:43:47	0.00	1	5	nezeiztxkrhshaybzctfywy
1	10	23	2	78	2019-09-27 00:43:47	0.00	1	5	ywsylrjqjfrctgauewvyvdp
1	10	23	3	57	2019-09-27 00:43:47	0.00	1	5	csipchnqixepqjycglqwtrf
1	10	23	4	25	2019-09-27 00:43:47	0.00	1	5	ktbimijjusrqawjpqlkfags
1	10	23	5	98	2019-09-27 00:43:47	0.00	1	5	vhwosipxjtrychzuvticmuc
1	10	24	1	24	2019-09-27 00:43:47	0.00	1	5	bwkbrxmzkbnykwvajxhoogu
1	10	24	2	19	2019-09-27 00:43:47	0.00	1	5	rohkqtleqjgagzjoskmpqzn
1	10	24	3	38	2019-09-27 00:43:47	0.00	1	5	vkqseewaykcffbymsmnjywc
1	10	24	4	91	2019-09-27 00:43:47	0.00	1	5	eelwynuxydcoyfibmagrsiw
1	10	24	5	71	2019-09-27 00:43:47	0.00	1	5	jecbwdhfcigngamluwvqnmn
1	10	24	6	20	2019-09-27 00:43:47	0.00	1	5	ndukycsfdpnuyihcdplknsa
1	10	24	7	74	2019-09-27 00:43:47	0.00	1	5	ijjyvevydhfrxtkatqbhlxp
1	10	24	8	82	2019-09-27 00:43:47	0.00	1	5	eimcjjoplpsiurbjlaxagxz
1	10	24	9	40	2019-09-27 00:43:47	0.00	1	5	trjuwtygmhhkujsotwgoesy
1	10	24	10	28	2019-09-27 00:43:47	0.00	1	5	nfpvuemsdvxrdmlnxwdojel
1	10	24	11	6	2019-09-27 00:43:47	0.00	1	5	jyrtowlabqttrmeslnotefb
1	10	24	12	44	2019-09-27 00:43:47	0.00	1	5	wsyugwbggmshnfvqixbbbpi
1	10	24	13	17	2019-09-27 00:43:47	0.00	1	5	yozqvicfmaeojlngxyxicvb
1	10	25	1	5	2019-09-27 00:43:47	0.00	1	5	ddrnwnpqnbirefjkvdrzynv
1	10	25	2	29	2019-09-27 00:43:47	0.00	1	5	mxohnoudruvdakspzpbeysn
1	10	25	3	99	2019-09-27 00:43:47	0.00	1	5	qkhwzohcuxrrhsiizjbjgod
1	10	25	4	26	2019-09-27 00:43:47	0.00	1	5	azyfrtqqajbvbpigukqgngu
1	10	25	5	38	2019-09-27 00:43:47	0.00	1	5	tnmaawxttfpzuppansdovqc
1	10	25	6	17	2019-09-27 00:43:47	0.00	1	5	gbisvjnyzjgxbedihyddjau
1	10	25	7	33	2019-09-27 00:43:47	0.00	1	5	swpehggwfifllrgcowzybld
1	10	25	8	92	2019-09-27 00:43:47	0.00	1	5	cqgditrseyzipgyrdtxctru
1	10	25	9	32	2019-09-27 00:43:47	0.00	1	5	znukisyfvmyxiadkzdccvch
1	10	25	10	96	2019-09-27 00:43:47	0.00	1	5	frswvuhudbuznnowhivivdd
1	10	25	11	28	2019-09-27 00:43:47	0.00	1	5	gxqctpytlzideayirbbdwpl
1	10	25	12	55	2019-09-27 00:43:47	0.00	1	5	czaiznprutaokqzbjvuhluu
1	10	25	13	20	2019-09-27 00:43:47	0.00	1	5	vikjjfglzlbkyifmcyfbhph
1	10	26	1	47	2019-09-27 00:43:47	0.00	1	5	zvwpgqomgnxdmlumzzmytfr
1	10	26	2	86	2019-09-27 00:43:47	0.00	1	5	cpbspixgoohshrfyclagttj
1	10	26	3	44	2019-09-27 00:43:47	0.00	1	5	qxzaknentyqjhjkflieqkbb
1	10	26	4	70	2019-09-27 00:43:47	0.00	1	5	crsatzpbhouzbghhuvbwikv
1	10	26	5	38	2019-09-27 00:43:47	0.00	1	5	npwzjrjyfurdnvuphlkmdrs
1	10	26	6	79	2019-09-27 00:43:47	0.00	1	5	jxabrdrlowbxtjifrqrelvj
1	10	26	7	81	2019-09-27 00:43:47	0.00	1	5	ohmjadzjalnhsshdsfqvujj
1	10	26	8	19	2019-09-27 00:43:47	0.00	1	5	isimvhdxlfskcowfggqdabn
1	10	26	9	42	2019-09-27 00:43:47	0.00	1	5	mdbkefbdwgojroiezebccgy
1	10	26	10	10	2019-09-27 00:43:47	0.00	1	5	vzjhmyegoobsepiuhplbtvi
1	10	26	11	71	2019-09-27 00:43:47	0.00	1	5	dbrpeskpdpsueqdaotzxvxf
1	10	26	12	66	2019-09-27 00:43:47	0.00	1	5	nlvdecrgurlwelqdmhieuqk
1	10	26	13	35	2019-09-27 00:43:47	0.00	1	5	mmfmexltohlfnuwmkrdzlxk
1	10	27	1	8	2019-09-27 00:43:47	0.00	1	5	azzlawuymuojruxfcohcvui
1	10	27	2	14	2019-09-27 00:43:47	0.00	1	5	ttwuzmzzxthobhpgwcfwhck
