1	1	1	1	1	2019-09-11 19:49:33	10.00	yhvroggkjfzxwtneplawjyi
2	1	1	1	1	2019-09-11 19:49:33	10.00	ylezmwnrwyhtavmfqdnvp
3	1	1	1	1	2019-09-11 19:49:33	10.00	cbgzyrecxdvohjfxuycultj
4	1	1	1	1	2019-09-11 19:49:33	10.00	zseowkzzwcql
5	1	1	1	1	2019-09-11 19:49:33	10.00	vhmbbajsplxbjeaq
6	1	1	1	1	2019-09-11 19:49:33	10.00	wbuaeyvwl
7	1	1	1	1	2019-09-11 19:49:33	10.00	fibprjpqlg
8	1	1	1	1	2019-09-11 19:49:33	10.00	vdcqxdhiozslphpr
9	1	1	1	1	2019-09-11 19:49:33	10.00	kclpttuzib
10	1	1	1	1	2019-09-11 19:49:33	10.00	tuzunrcpxnvztawwak
11	1	1	1	1	2019-09-11 19:49:33	10.00	hkdqocgpwoyjilrxbzwpa
12	1	1	1	1	2019-09-11 19:49:33	10.00	tbthehsmohkqcjwozelilcl
13	1	1	1	1	2019-09-11 19:49:33	10.00	thqmiyctxculjviiufxus
14	1	1	1	1	2019-09-11 19:49:33	10.00	gobdsddffl
15	1	1	1	1	2019-09-11 19:49:33	10.00	txcyqsfzjebhhkui
16	1	1	1	1	2019-09-11 19:49:33	10.00	lmapznofawcx
17	1	1	1	1	2019-09-11 19:49:33	10.00	demhvnwgz
18	1	1	1	1	2019-09-11 19:49:33	10.00	jzfvrygazvqbgeogvenos
19	1	1	1	1	2019-09-11 19:49:33	10.00	zgefxfmpofmlkikayxa
20	1	1	1	1	2019-09-11 19:49:33	10.00	exgzvgofscgtmsvycdeiyiv
21	1	1	1	1	2019-09-11 19:49:33	10.00	ulixlwasermd
22	1	1	1	1	2019-09-11 19:49:33	10.00	fifdbiqttmmoxcubedq
23	1	1	1	1	2019-09-11 19:49:33	10.00	aibkoeicfpqbed
24	1	1	1	1	2019-09-11 19:49:33	10.00	jgggtamflzttzjg
25	1	1	1	1	2019-09-11 19:49:33	10.00	qnquplbuzyhykinxbvlesee
26	1	1	1	1	2019-09-11 19:49:33	10.00	adystiitdwnmhdldbuysl
27	1	1	1	1	2019-09-11 19:49:33	10.00	cpizyqabkwrstjtku
28	1	1	1	1	2019-09-11 19:49:33	10.00	yxvmopjunftlv
29	1	1	1	1	2019-09-11 19:49:33	10.00	gdaietekpvl
30	1	1	1	1	2019-09-11 19:49:33	10.00	kihedhaylteppbsk
31	1	1	1	1	2019-09-11 19:49:33	10.00	rlytktoovcyqsupvcvlkxi
32	1	1	1	1	2019-09-11 19:49:33	10.00	ajgxbphvcbfdanbnaigh
33	1	1	1	1	2019-09-11 19:49:33	10.00	bhugbtrmzotosuramo
34	1	1	1	1	2019-09-11 19:49:33	10.00	znmazgptg
35	1	1	1	1	2019-09-11 19:49:33	10.00	pyiuogcevnknrqruy
36	1	1	1	1	2019-09-11 19:49:33	10.00	ancaaowvuomswsflxlcvp
37	1	1	1	1	2019-09-11 19:49:33	10.00	glhrcfjuo
38	1	1	1	1	2019-09-11 19:49:33	10.00	gfjgemmoidimdfnkm
39	1	1	1	1	2019-09-11 19:49:33	10.00	pmptjejlhieiqdfqjqg
40	1	1	1	1	2019-09-11 19:49:33	10.00	blmklyglespmwvxtvtb
41	1	1	1	1	2019-09-11 19:49:33	10.00	uhcqlexxqqiu
42	1	1	1	1	2019-09-11 19:49:33	10.00	ecddizzzbnlsubakhblmyto
43	1	1	1	1	2019-09-11 19:49:33	10.00	wkdkvintjcfwmytkgtcnf
1	1	2	1	2	2019-09-11 19:49:33	10.00	szhlslsncmeio
2	1	2	1	2	2019-09-11 19:49:33	10.00	juhrskmzpkbaoduw
44	1	1	1	1	2019-09-11 19:49:33	10.00	ypivmratdzavlpptqexoxu
3	1	2	1	2	2019-09-11 19:49:33	10.00	fnkqvsokhwmo
45	1	1	1	1	2019-09-11 19:49:33	10.00	nfictcnbjznrsj
4	1	2	1	2	2019-09-11 19:49:33	10.00	kelpytnpcsojznrnuf
46	1	1	1	1	2019-09-11 19:49:33	10.00	eybxqobibzdwbsa
5	1	2	1	2	2019-09-11 19:49:33	10.00	lemlcevhxswexpeckzs
47	1	1	1	1	2019-09-11 19:49:33	10.00	hfxucorci
6	1	2	1	2	2019-09-11 19:49:33	10.00	rdibpnbarqkymyzzzoqms
48	1	1	1	1	2019-09-11 19:49:33	10.00	izlhmzfksholfqftx
49	1	1	1	1	2019-09-11 19:49:33	10.00	gwtoatycylsbmvmhi
7	1	2	1	2	2019-09-11 19:49:33	10.00	bnrhwsvdrhdvlvoigdrt
50	1	1	1	1	2019-09-11 19:49:33	10.00	iygmysgkeardvuktlgi
8	1	2	1	2	2019-09-11 19:49:33	10.00	pyhiepdgpuwycgafb
51	1	1	1	1	2019-09-11 19:49:33	10.00	pidazrodjzhfswyoyhwkgfn
9	1	2	1	2	2019-09-11 19:49:33	10.00	omgptykgtihkntqnezdkclf
10	1	2	1	2	2019-09-11 19:49:33	10.00	uygwgddvctruk
52	1	1	1	1	2019-09-11 19:49:33	10.00	drnawinwsb
11	1	2	1	2	2019-09-11 19:49:33	10.00	awxmluyfdvw
53	1	1	1	1	2019-09-11 19:49:33	10.00	eetgxcsfwlvm
12	1	2	1	2	2019-09-11 19:49:33	10.00	yvzjjsbtbqlhsxu
54	1	1	1	1	2019-09-11 19:49:33	10.00	xtztnmxjieqmdrhlwc
13	1	2	1	2	2019-09-11 19:49:33	10.00	tpxjgmprv
55	1	1	1	1	2019-09-11 19:49:33	10.00	chofatnhwtbjeajvifaf
56	1	1	1	1	2019-09-11 19:49:33	10.00	voziftdxybqrnwzkdj
14	1	2	1	2	2019-09-11 19:49:33	10.00	qanogldoobqhytzltanp
57	1	1	1	1	2019-09-11 19:49:33	10.00	myxoehjlzrhxkuorneu
15	1	2	1	2	2019-09-11 19:49:33	10.00	koqegsfctonbqfnzplg
58	1	1	1	1	2019-09-11 19:49:33	10.00	xzpnawjcobcljzvtbo
16	1	2	1	2	2019-09-11 19:49:33	10.00	erbkaywyjqhiziy
17	1	2	1	2	2019-09-11 19:49:33	10.00	jnwnotjkyyggpestb
59	1	1	1	1	2019-09-11 19:49:33	10.00	iphhbqyivjs
18	1	2	1	2	2019-09-11 19:49:33	10.00	joxujpifhvobjaufhzma
60	1	1	1	1	2019-09-11 19:49:33	10.00	vgtajkncqfke
19	1	2	1	2	2019-09-11 19:49:33	10.00	dxbdrqxwvaxszlhxdsrhn
61	1	1	1	1	2019-09-11 19:49:33	10.00	vrobndazqyacdq
20	1	2	1	2	2019-09-11 19:49:33	10.00	syudapzqqxdlpijr
62	1	1	1	1	2019-09-11 19:49:33	10.00	rpnfjwhgv
21	1	2	1	2	2019-09-11 19:49:33	10.00	nsbkdnrravokfu
63	1	1	1	1	2019-09-11 19:49:33	10.00	cfhukdbdxsw
22	1	2	1	2	2019-09-11 19:49:33	10.00	tcixdebgtsgawng
64	1	1	1	1	2019-09-11 19:49:33	10.00	vexymeiifylkuormsz
65	1	1	1	1	2019-09-11 19:49:33	10.00	rkdxvdcil
23	1	2	1	2	2019-09-11 19:49:33	10.00	cifcoxjadzakzwhcqldkb
66	1	1	1	1	2019-09-11 19:49:33	10.00	fpvcqwnmbvndafqzfrxi
24	1	2	1	2	2019-09-11 19:49:33	10.00	bsqxmgghjuphnqritrhoogi
67	1	1	1	1	2019-09-11 19:49:33	10.00	qwkfucvdmrqy
25	1	2	1	2	2019-09-11 19:49:33	10.00	ywgrglbliq
68	1	1	1	1	2019-09-11 19:49:33	10.00	tquiudnnemjs
26	1	2	1	2	2019-09-11 19:49:33	10.00	phxgsbehthrhrp
69	1	1	1	1	2019-09-11 19:49:33	10.00	sscdnjvpbyebdlxf
27	1	2	1	2	2019-09-11 19:49:33	10.00	bomixburqcex
70	1	1	1	1	2019-09-11 19:49:33	10.00	kyaxxmmthh
28	1	2	1	2	2019-09-11 19:49:33	10.00	vucrwprhtlw
71	1	1	1	1	2019-09-11 19:49:33	10.00	oktylkqncfpxdbaryahn
29	1	2	1	2	2019-09-11 19:49:33	10.00	ptidwhbqgmlujvxo
72	1	1	1	1	2019-09-11 19:49:33	10.00	qhgehyhxwgr
30	1	2	1	2	2019-09-11 19:49:33	10.00	xcotbibmvgpmqfjrh
73	1	1	1	1	2019-09-11 19:49:33	10.00	cpugpgoowd
74	1	1	1	1	2019-09-11 19:49:33	10.00	wjzyzvefqbyfzhefaa
31	1	2	1	2	2019-09-11 19:49:33	10.00	lqijzxowdp
75	1	1	1	1	2019-09-11 19:49:33	10.00	xtfewmjirjsaypfidm
32	1	2	1	2	2019-09-11 19:49:33	10.00	goxcgiwmijjshjln
33	1	2	1	2	2019-09-11 19:49:33	10.00	rbgvzasluznzrqqdai
76	1	1	1	1	2019-09-11 19:49:33	10.00	nvehfuaducz
34	1	2	1	2	2019-09-11 19:49:33	10.00	jvfkhnkxoa
77	1	1	1	1	2019-09-11 19:49:33	10.00	lzkhhlqnatdzemxdyg
35	1	2	1	2	2019-09-11 19:49:33	10.00	eqgljoppkyj
78	1	1	1	1	2019-09-11 19:49:33	10.00	sxnbeasaqoknhcxy
36	1	2	1	2	2019-09-11 19:49:33	10.00	tlhhwpymlrwess
79	1	1	1	1	2019-09-11 19:49:33	10.00	opuwloqejgwqixotvyhn
37	1	2	1	2	2019-09-11 19:49:33	10.00	fxzbzckbbmlzelpgnslq
80	1	1	1	1	2019-09-11 19:49:33	10.00	ezznaocvzgwvds
38	1	2	1	2	2019-09-11 19:49:33	10.00	ffwxauzzoputzoudzxthp
81	1	1	1	1	2019-09-11 19:49:33	10.00	zezndftgip
82	1	1	1	1	2019-09-11 19:49:33	10.00	horsvwffrboqebq
39	1	2	1	2	2019-09-11 19:49:33	10.00	viugpzqdjghcmloyeqnz
40	1	2	1	2	2019-09-11 19:49:33	10.00	szmmojlumlndyyyotgqhcee
83	1	1	1	1	2019-09-11 19:49:33	10.00	hkbbuivzmdruadwuhm
41	1	2	1	2	2019-09-11 19:49:33	10.00	fwexpizwmd
84	1	1	1	1	2019-09-11 19:49:33	10.00	nibyfgnhcehiwo
42	1	2	1	2	2019-09-11 19:49:33	10.00	hedkgyhpipwoka
85	1	1	1	1	2019-09-11 19:49:33	10.00	jcszngvsjpjymmm
43	1	2	1	2	2019-09-11 19:49:33	10.00	nhcfboxzvopemm
86	1	1	1	1	2019-09-11 19:49:33	10.00	yotulfbex
44	1	2	1	2	2019-09-11 19:49:33	10.00	azwdvlubuubujcx
87	1	1	1	1	2019-09-11 19:49:33	10.00	uqehpkratpdjioeh
45	1	2	1	2	2019-09-11 19:49:33	10.00	jsbkbfvfebuwjan
88	1	1	1	1	2019-09-11 19:49:33	10.00	smoxyrcmnzqxjk
89	1	1	1	1	2019-09-11 19:49:33	10.00	avpefhjghakqhl
46	1	2	1	2	2019-09-11 19:49:33	10.00	qgheipbvgbowismnilkd
47	1	2	1	2	2019-09-11 19:49:33	10.00	dgqletecmfbgnl
90	1	1	1	1	2019-09-11 19:49:33	10.00	ouonpfundqh
48	1	2	1	2	2019-09-11 19:49:33	10.00	rmazrzuxvhzrujsdyi
91	1	1	1	1	2019-09-11 19:49:33	10.00	xwbnsuyljmkhfeylrftqzqw
49	1	2	1	2	2019-09-11 19:49:33	10.00	llawdxtiabbwsosisjbof
92	1	1	1	1	2019-09-11 19:49:33	10.00	wzmokbcig
50	1	2	1	2	2019-09-11 19:49:33	10.00	cnhkcfnntklkmyhimvz
93	1	1	1	1	2019-09-11 19:49:33	10.00	xlqgkvucqpxzdynmedvxwe
51	1	2	1	2	2019-09-11 19:49:33	10.00	dgxqxhzdp
52	1	2	1	2	2019-09-11 19:49:33	10.00	faebhmpixvreevtgojyw
94	1	1	1	1	2019-09-11 19:49:33	10.00	vwhmmejdeqnrjdz
95	1	1	1	1	2019-09-11 19:49:33	10.00	gnagaujznv
53	1	2	1	2	2019-09-11 19:49:33	10.00	ijjgrzsitdsjcaifwxrpra
54	1	2	1	2	2019-09-11 19:49:33	10.00	pguhkcmbpjcyqibvrcmst
96	1	1	1	1	2019-09-11 19:49:33	10.00	ctgqvxglubhhzg
55	1	2	1	2	2019-09-11 19:49:33	10.00	foxnjhrumyfgfqibgtg
97	1	1	1	1	2019-09-11 19:49:33	10.00	pvtunnqpaizs
56	1	2	1	2	2019-09-11 19:49:33	10.00	hfgwoubajwp
98	1	1	1	1	2019-09-11 19:49:33	10.00	ibvkcxapcucnlsauwlbugd
57	1	2	1	2	2019-09-11 19:49:33	10.00	lrcquxxwbzrxqawykvq
99	1	1	1	1	2019-09-11 19:49:33	10.00	urytgnkmffluukhutxnpof
100	1	1	1	1	2019-09-11 19:49:33	10.00	dgsfiugnzawvoop
58	1	2	1	2	2019-09-11 19:49:33	10.00	pnepdzamzmoypmnooiwqoq
59	1	2	1	2	2019-09-11 19:49:33	10.00	wdhtprqjhnqaafyv
101	1	1	1	1	2019-09-11 19:49:33	10.00	rsguxghxm
60	1	2	1	2	2019-09-11 19:49:33	10.00	rbzqxxmtjomfujsse
102	1	1	1	1	2019-09-11 19:49:33	10.00	netlqqhvonxeu
61	1	2	1	2	2019-09-11 19:49:33	10.00	ohmopjkltgbuhffddyspgy
103	1	1	1	1	2019-09-11 19:49:33	10.00	zlfqivxdcdjjyhkh
62	1	2	1	2	2019-09-11 19:49:33	10.00	qjpknioqche
104	1	1	1	1	2019-09-11 19:49:33	10.00	lbeiwszumaqqahob
63	1	2	1	2	2019-09-11 19:49:33	10.00	lbqmedtlkvfdy
105	1	1	1	1	2019-09-11 19:49:33	10.00	uucbhlmzttnmokjlhzws
64	1	2	1	2	2019-09-11 19:49:33	10.00	erpwoqtxlijl
106	1	1	1	1	2019-09-11 19:49:33	10.00	dpllsznkkssjx
65	1	2	1	2	2019-09-11 19:49:33	10.00	asorjapjjgxlhiwsxng
107	1	1	1	1	2019-09-11 19:49:33	10.00	oopxofltmuwexxglqgg
66	1	2	1	2	2019-09-11 19:49:33	10.00	ocwnfmoxtoaszjcjamhg
108	1	1	1	1	2019-09-11 19:49:33	10.00	axiurghtqseyzwtq
67	1	2	1	2	2019-09-11 19:49:33	10.00	asazwohkm
109	1	1	1	1	2019-09-11 19:49:33	10.00	zhiifvupvagxof
68	1	2	1	2	2019-09-11 19:49:33	10.00	eypxlxrntrnequwqgoglh
110	1	1	1	1	2019-09-11 19:49:33	10.00	usmsmqgxt
69	1	2	1	2	2019-09-11 19:49:33	10.00	kjeudstdpgkyxxjkpyymeqf
111	1	1	1	1	2019-09-11 19:49:33	10.00	nbwmijwhvwnubyr
70	1	2	1	2	2019-09-11 19:49:33	10.00	ewdrjfujoqu
71	1	2	1	2	2019-09-11 19:49:33	10.00	yvabcyjkentl
112	1	1	1	1	2019-09-11 19:49:33	10.00	srfixrkvfmdhukjrsvyuaf
113	1	1	1	1	2019-09-11 19:49:33	10.00	wapdipbvizduhuirehnksp
72	1	2	1	2	2019-09-11 19:49:33	10.00	vplkbhwbxb
73	1	2	1	2	2019-09-11 19:49:33	10.00	nlfwwqvzekkklbamt
114	1	1	1	1	2019-09-11 19:49:33	10.00	siybiqhomyvoom
74	1	2	1	2	2019-09-11 19:49:33	10.00	nrwcgskkhsubeplrqf
115	1	1	1	1	2019-09-11 19:49:33	10.00	lprulbqnohpmwjgfrrepnx
75	1	2	1	2	2019-09-11 19:49:33	10.00	mtibcykiznp
116	1	1	1	1	2019-09-11 19:49:33	10.00	sgdnqrxucquwgsifsgh
